"Time","perf_app1"
2026-09-11 19:47:00,113 B/s
2026-09-11 19:47:15,128 B/s
2026-09-11 19:47:30,127 B/s
2026-09-11 19:47:45,123 B/s
2026-09-11 19:48:00,123 B/s
2026-09-11 19:48:15,110 B/s
2026-09-11 19:48:30,111 B/s
2026-09-11 19:48:45,92.4 B/s
2026-09-11 19:49:00,80.6 B/s
2026-09-11 19:49:15,101 B/s
2026-09-11 19:49:30,102 B/s
2026-09-11 19:49:45,101 B/s
2026-09-11 19:50:00,127 B/s
2026-09-11 19:50:15,126 B/s
2026-09-11 19:50:30,115 B/s
